Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month),Status
,,etfc,,,,,,44.38,9.97,3.28,1.56,35.93,48.46,1.69,9720000000.0,11.83,9720000000.0,11440000000.0,9.15,1.59,3.86,1.06,3.86,2720000000.0,9720000000.0,,4.07,12.40,4.90,1910000000.0,8.01,3050000000.0,1.17,25.97,1440000000.0,9720000000.0,0.26,96.05,,1.58,1.90,3950000.0,
,,etn,,,,,,52.25,14.79,1.47,1.96,10.16,13.95,5.91,31910000000.0,50.82,31910000000.0,41160000000.0,12.20,1.58,1.90,10.51,1.90,7100000000.0,31910000000.0,,5.14,4.30,0.80,1.9,1.9,8550000000.000001,1.83,38.82,3250000000.0,31910000000.0,0.25,80.38,,4.03,2.22,10270000.0,
,,etr,,,,,,192.56,21.40,1.99,2.21,8.83,11.79,1.63,21640000000.0,58.35,21640000000.0,40460000000.0,19.65,13.51,3.71,13.66,3.71,3840000000.0,21640000000.0,,5.09,3.70,0.10,635910000.0,3.2,19290000000.0,0.73,49.31,2360000000.0,21640000000.0,0.26,91.22,,4.22,3.77,7320000.0,
,,ew,,,,,,19.09,63.59,11.39,12.89,18.29,28.67,12.62,45130000000.0,19.03,45130000000.0,44140000000.0,36.54,3.39,11.13,36.24,11.13,2780000000.0,45130000000.0,,3.41,14.30,15.20,934300000.0,4.49,668300000.0,3.38,16.84,540150000.0,45130000000.0,3.94,0.00,,1.78,1.22,2750000.0,
,,exc,,,,,,114.25,19.09,1.23,1.38,6.43,12.53,2.32,43420000000.0,36.49,43420000000.0,83580000000.0,14.56,9.11,2.36,8.93,2.36,10150000000.0,43420000000.0,,2.34,10.20,4.80,0.76,0.76,38740000000.0,0.90,32.47,7670000000.0,43420000000.0,0.24,81.64,,1.89,1.15,13530000.0,
,,expd,,,,,,18.37,19.51,1.44,5.84,7.57,9.54,14.75,12040000000.0,48.68,12040000000.0,11280000000.0,18.75,4.27,1.35,13.23,1.35,1070000000.0000001,12040000000.0,,3.61,8.90,4.00,1080000000.0,6.34,377040000.0,2.12,12.06,633960000.0,12040000000.0,0.64,98.34,,5.47,3.54,5110000.0,
,,expe,,,,,,72.29,31.24,1.60,4.37,5.36,8.05,2.73,18590000000.0,77.98,18590000000.0,20320000000.0,15.49,1.45,1.75,14.62,1.75,9260000000.0,18590000000.0,,4.06,200.00,9.50,4890000000.0,32.67,4290000000.0,0.76,29.04,2770000000.0,18590000000.0,12.98,89.09,,4.71,7.18,10570000.0,
,,expr,,,,,,224.54,93.25,0.06,0.22,0.04,0.67,0.54,125450000.0,29.67,125450000.0,1250000000.0,93.25,0.33,0.60,12.43,0.60,828830000.0,125450000.0,,0.0180,144230000.0,5.90,144230000.0,2.14,1270000000.0,0.97,8.42,81550000.0,125450000.0,2.71,128.02,,9.11,27.33,12740000.0,
,,f,,,,,,431.88,16.44,0.22,1.00,1.37,2.43,0.93,35410000000.0,39.91,35410000000.0,168830000000.0,6.34,1.70,1.06,13.95,1.06,14880000000.0,35410000000.0,,0.54,86.10,0.20,23180000000.0,5.81,156060000000.0,1.20,8.84,16540000000.0,35410000000.0,23.80,7.61,,3.2,3.64,122890000.0,
,,fast,,,,,,29.40,22.09,3.25,6.73,14.74,19.87,18.80,16850000000.000002,9.06,16850000000.000002,17280000000.0,19.99,1.14,3.33,14.71,3.33,2400000000.0,16850000000.000002,,1.33,3.10,7.90,0.31,0.31,736200000.0,4.68,4.37,695600000.0,16850000000.000002,0.25,88.43,,7.61,7.54,41480000.0,
,,fb,,,,,,8.80,30.94,8.34,5.88,27.26,34.41,12.99,521860000000.0,21.83,521860000000.0,496850000000.0,19.24,1.27,7.94,18.59,7.94,46480000000.0,521860000000.0,,5.91,48.80,27.60,48600000000.0,17.03,7810000000.0,4.47,31.10,33040000000.0,521860000000.0,1.43,74.77,,1.58,1.06,22820000.0,
,,fcx,,,,,,57.13,13.30,0.83,1.36,6.28,11.74,2.99,13160000000.0,10.99,13160000000.0,33770000000.000004,13.34,26.97,2.12,9.28,2.12,3640000000.0,13160000000.0,,0.68,2840000000.0,31.40,2840000000.0,1.96,10180000000.0,2.66,6.69,2270000000.0,13160000000.0,0.54,72.37,,1.95,2.72,33900000.0,
,,fdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,fdx,,,,,,99.01,75.65,0.57,2.26,0.77,2.27,1.85,40060000000.0,266.00,40060000000.0,57130000000.0,9.40,1.20,0.82,11.58,0.82,14930000000.0,40060000000.0,,2.03,2320000000.0,2.80,2320000000.0,8.89,17580000000.0,1.45,68.08,5610000000.0,40060000000.0,5.94,72.75,,2.25,1.74,4580000.0,
,,fe,,,,,,287.67,95.51,2.14,3.24,2.84,20.77,3.57,23480000000.0,21.16,23480000000.0,43670000000.0,17.79,2.66,3.98,12.11,3.98,7760000000.0,23480000000.0,,0.46,4.30,4.10,0.79,0.79,20910000000.0,0.60,13.62,2320000000.0,23480000000.0,4.24,0.00,,8.01,7.68,30170000.0,
,,ffiv,,,,,,1.40,16.52,3.45,4.70,21.03,26.04,12.56,7630000000.0,36.86,7630000000.0,6690000000.0,12.13,2.99,3.02,10.59,3.02,1800000000.0,7630000000.0,,7.68,30.00,3.90,986490000.0,16.41,1.40,1.40,27.00,746060000.0,7630000000.0,0.50,105.44,,4.37,6.06,3340000.0,
,,fhn,,,,,,14.51,8.53,2.48,1.06,30.12,44.54,1.42,4790000000.0,6.04,4790000000.0,5390000000.0,9.41,1.58,2.79,1.49,2.79,1930000000.0,4790000000.0,,1.80,33.40,2.50,3700000000.0,11.83,3770000000.0,14.51,14.51,537710000.0,4790000000.0,1.27,90.47,,2.09,2.91,13210000.0,
,,fis,,,,,,186.83,58.21,9.72,4.33,8.95,18.85,3.50,81870000000.0,25.91,81870000000.0,89080000000.0,20.99,10.57,10.58,36.42,10.58,2850000000.0,81870000000.0,,2.29,27.40,0.30,9760000000.0,15.9,18670000000.0,3.00,30.82,1990000000.0,81870000000.0,0.56,92.29,,5.83,11.46,33420000.0,
,,fisv,,,,,,556.05,44.06,11.91,16.16,16.08,26.25,6.57,71170000000.0,15.09,71170000000.0,47280000000.0,21.77,2.24,7.91,24.51,7.91,2750000000.0,71170000000.0,,2.38,11.20,6.50,8439999999.999999,21.48,14160000000.0,4.97,6.48,1520000000.0,71170000000.0,0.31,91.12,,4.41,9.71,51180000.0,
,,fitb,,,,,,26.17,8.67,2.65,0.97,30.29,41.87,1.37,18570000000.0,10.28,18570000000.0,34040000000.0,8.36,0.71,4.87,1.27,4.87,6740000000.0,18570000000.0,,2.93,24.80,2.20,4790000000.0,6.55,18660000000.0,26.17,26.17,2370000000.0,18570000000.0,0.32,84.89,,2.11,1.91,9100000.0,
,,fl,,,,,,131.67,7.80,0.51,1.61,6.86,9.06,8.31,4099999999.9999995,70.09,4099999999.9999995,6460000000.0,6.94,0.69,0.81,7.18,0.81,3420000000.0,4099999999.9999995,,4.79,4.20,2.60,1130000000.0,10.26,3430000000.0,2.01,23.15,662250000.0,4099999999.9999995,22.86,0.00,,4.78,12.35,11040000.0,
,,flir,,,,,,42.08,22.71,3.43,3.25,15.44,18.29,6.95,6210000000.0,13.26,6210000000.0,6760000000.0,17.53,0.90,3.73,16.35,3.73,903670000.0,6210000000.0,,2.02,35.60,6.50,268880000.0,1.98,804440000.0,2.47,14.10,344110000.0,6210000000.0,0.69,96.68,,2.93,2.05,1980000.0,
,,flr,,,,,,80.57,8.91,0.13,0.99,2.74,1.83,2.25,2360000000.0,126.57,2360000000.0,2660000000.0,8.91,0.22,0.15,21.47,0.15,669920000.0,2360000000.0,,3.47,1930000000.0,16.20,1930000000.0,13.8,2009999999.9999998,1.27,16.97,386200000.0,2360000000.0,0.59,90.51,,5.71,5.35,7780000.0,
,,fls,,,,,,94.16,26.66,1.44,3.17,5.41,10.75,5.42,5490000000.0,29.17,5490000000.0,6580000000.0,16.35,1.14,1.72,13.12,1.72,1230000000.0,5490000000.0,,1.57,340.00,1.70,596470000.0,4.55,1650000000.0,2.28,13.19,296920000.0,5490000000.0,0.27,106.75,,5.11,5.02,5190000.0,
,,flws,,,,,,27.46,34.62,0.96,3.37,2.86,3.85,4.95,1180000000.0,18.92,1180000000.0,1130000000.0,30.98,3.90,0.92,14.52,0.92,489020000.0,1180000000.0,,0.53,206380000.0,4.10,206380000.0,3.21,95810000.0,2.28,5.43,90770000.0,1180000000.0,32.09,59.84,,8.38,9.18,2920000.0,
,,fmc,,,,,,124.37,22.75,2.25,3.97,10.19,24.01,7.47,10960000000.0,36.63,10960000000.0,14360000000.0,12.54,1.80,2.95,10.88,2.95,2160000000.0,10960000000.0,,3.69,34.50,4.50,83400000.0,0.64,3480000000.0,1.27,21.19,50500000.0,10960000000.0,0.83,95.38,,3.13,2.18,2990000.0,
,,fosl,,,,,,111.84,14.00,0.20,0.87,1.40,4.42,4.33,469890000.0,47.54,469890000.0,881140000.0,14.55,5.02,0.37,5.21,0.37,1340000000.0,469890000.0,,0.67,226600000.0,13.00,226600000.0,4.49,603550000.0,1.92,10.69,144690000.0,469890000.0,8.14,113.15,,17.48,57.95,13520000.0,
,,frx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,fslr,,,,,,12.37,262.74,2.52,1.22,0.95,0.63,0.14,6260000000.0,23.66,6260000000.0,5160000000.0,16.31,1.03,2.08,32.45,2.08,392180000.0,6260000000.0,,0.23,2029999999.9999998,89.10,2029999999.9999998,19.25,635080000.0,4.05,48.72,700530000.0,6260000000.0,28.24,63.95,,13.16,13.10,11050000.0,
,,fti,,,,,,46.33,13.73,0.81,0.98,15.64,7.72,2.35,10370000000.0,28.45,10370000000.0,11180000000.0,13.73,0.46,0.87,7.42,0.87,2280000000.0,10370000000.0,,4.45,8.20,16.00,4620000000.0,10.35,4830000000.0,1.18,23.15,495300000.0,10370000000.0,26.55,0.00,,3.92,2.80,15620000.0,
,,ftr,,,,,,1.14,0.68,0.01,2.02,71.86,17.99,4.47,72900000.0,81.86,72900000.0,16969999999.999998,0.68,0.07,2.02,4.97,2.02,5270000000.0,72900000.0,,58.8320,2.53,4.40,2.53,2.53,17160000000.0,1.14,35.79,1750000000.0,72900000.0,1.57,79.68,,30.79,69.04,54760000.0,
,,gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,gci,,,,,,57.05,81.03,0.40,1.05,0.50,4.99,3.39,1120000000.0,24.49,1120000000.0,1660000000.0,15.08,0.40,0.60,5.91,0.60,1110000000.0,1120000000.0,,0.12,63.90,9.60,68560000.0,0.6,608390000.0,0.82,9.31,112630000.0,1120000000.0,8.27,113.74,,15.71,22.63,16970000.0,
,,gd,,,,,,118.72,16.25,1.38,4.09,8.65,11.83,5.95,52780000000.0,131.52,52780000000.0,66690000000.0,13.98,1.73,1.74,12.40,1.74,6710000000.0,52780000000.0,,11.25,2.50,4.00,2.44,2.44,15290000000.0,1.09,44.69,2320000000.0,52780000000.0,5.96,87.82,,2.65,1.21,2710000.0,
,,ge,,,,,,195.72,10.75,0.58,1.96,15.15,6.29,1.45,70340000000.0,13.87,70340000000.0,198170000000.0,10.75,1.12,1.64,13.20,1.64,23220000000.0,70340000000.0,,2.16,84.10,1.10,13600000000.0,1.56,109850000000.0,1.86,4.10,4940000000.0,70340000000.0,0.16,58.64,,2.22,1.20,102910000.0,
,,ges,,,,,,228.90,84.94,0.37,1.78,0.53,4.30,3.62,973620000.0,32.75,973620000.0,2320000000.0,9.31,2.57,0.88,12.65,0.88,939600000.0,973620000.0,,0.16,112930000.0,3.00,112930000.0,1.58,1300000000.0,1.42,7.64,52750000.0,973620000.0,30.72,71.04,,8.09,40.08,9900000.0,
,,gild,,,,,,117.08,13.82,3.61,3.57,26.64,41.39,9.00,80740000000.0,17.42,80740000000.0,79840000000.0,9.17,3.96,3.57,7.48,3.57,17270000000.0,80740000000.0,,4.61,3.50,0.70,28360000000.0,22.39,26640000000.0,3.76,17.85,8220000000.000001,80740000000.0,0.70,82.64,,2.7,1.22,11900000.0,
,,gis,,,,,,182.97,18.77,1.95,4.64,10.39,17.78,6.17,32850000000.0,28.09,32850000000.0,47640000000.0,15.64,2.48,2.83,13.16,2.83,5820000000.0,32850000000.0,,2.90,60.90,7.00,0.75,0.75,14490000000.0,0.59,11.72,2810000000.0,32850000000.0,0.30,71.17,,4.58,2.82,17930000.0,
,,glw,,,,,,52.13,17.06,1.81,1.91,12.78,13.79,3.78,21320000000.0,14.92,21320000000.0,30300000000.0,12.88,1.14,2.57,10.14,2.57,4460000000.0,21320000000.0,,1.60,87.50,7.00,1180000000.0,1.51,7050000000.0,1.85,14.28,2009999999.9999998,21320000000.0,0.28,73.62,,4.13,2.67,16559999.999999998,
,,gm,,,,,,229.34,5.83,0.36,1.20,6.31,4.94,1.98,52280000000.0,102.49,52280000000.0,147440000000.0,5.64,552.00,1.02,10.80,1.02,14280000000.0,52280000000.0,,6.28,1.20,1.90,20520000000.0,14.37,107990000000.0,0.96,30.58,14700000000.0,52280000000.0,7.30,78.82,,3.78,1.82,27010000.0,
,,gmcr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,gme,,,,,,98.44,1.97,0.04,0.26,8.63,3.40,4.31,332890000.0,78.70,332890000.0,1080000000.0,1.97,0.05,0.14,2.93,0.14,2310000000.0,332890000.0,,6.8000,75.90,13.30,543200000.0,5.31,1270000000.0,1.48,12.63,202410000.0,332890000.0,2.48,109.29,,8.12,96.54,47830000.0,
,,gnw,,,,,,28.00,13.83,0.26,0.16,1.87,9.60,0.49,2200000000.0,16.98,2200000000.0,6040000000.0,4.01,0.72,0.71,6.97,0.71,866500000.0,2200000000.0,,0.3160,11.60,0.10,2410000000.0,4.78,4370000000.0,1.36,27.30,1870000000.0,2200000000.0,0.64,65.50,,7.3,4.27,22050000.0,
,,goog,,,,,,7.40,23.72,5.49,4.24,23.43,22.34,8.83,814750000000.0,213.40,814750000000.0,700490000000.0,21.09,2.57,4.72,16.10,4.72,77270000000.0,814750000000.0,,49.53,211.30,19.30,121060000000.0,174.58,14230000000.0,3.98,276.91,50820000000.0,814750000000.0,0.02,69.95,,1.87,0.40,2490000.0,
,,gpc,,,,,,130.98,16.57,0.69,3.55,4.17,6.15,5.37,13020000000.0,129.85,13020000000.0,17280000000.0,14.85,3.90,0.91,12.16,0.91,5980000000.0,13020000000.0,,5.38,1.10,2.30,562550000.0,3.85,4830000000.0,1.26,25.09,991460000.0,13020000000.0,2.88,77.82,,4.72,3.14,3260000.0,
,,gps,,,,,,217.73,5.66,0.36,1.66,6.46,7.71,7.50,5940000000.0,43.15,5940000000.0,12810000000.0,7.38,2.05,0.78,6.93,0.78,6320000000.0,5940000000.0,,2.78,38.40,2.00,1210000000.0,3.21,7780000000.0,1.49,9.45,1480000000.0,5940000000.0,35.94,60.05,,6.49,15.76,33180000.0,
,,grmn,,,,,,1.46,19.77,4.21,3.51,21.32,23.86,9.82,14580000000.0,18.30,14580000000.0,14040000000.0,18.79,4.53,4.05,15.18,4.05,1980000000.0,14580000000.0,,3.88,17.50,6.80,1060000000.0,5.58,60740000.0,2.39,21.83,756680000.0,14580000000.0,31.65,47.13,,3.04,2.51,3650000.0,
,,grpn,,,,,,124.82,195.83,0.53,4.36,0.32,2.80,2.99,1330000000.0,4.40,1330000000.0,1230000000.0,10.68,1.98,0.49,9.57,0.49,1320000000.0,1330000000.0,,0.0120,596840000.0,13.70,596840000.0,1.05,382140000.0,1.02,0.54,117720000.0,1330000000.0,23.55,64.67,,5.59,5.03,20740000.0,
,,gs,,,,,,454.34,8.23,2.06,0.89,28.35,36.08,1.02,70600000000.0,90.41,70600000000.0,228640000000.0,7.73,3.00,6.66,1.31,6.66,31720000000.0,70600000000.0,,23.86,5.60,1.60,738130000000.0,052.85,420200000000.0,1.94,221.03,22780000000.0,70600000000.0,1.43,75.50,,3.23,2.10,6600000.0,
,,gt,,,,,,150.54,5.75,0.17,0.53,3.02,5.66,2.97,2520000000.0,64.52,2520000000.0,9660000000.0,4.89,2.93,0.64,5.95,0.64,3460000000.0,2520000000.0,,1.93,65.60,5.40,3.94,3.94,7600000000.0,1.34,20.84,212620000.0,2520000000.0,0.37,91.63,,2.88,4.70,7960000.0,
,,gtn,,,,,,196.92,9.14,0.90,1.06,10.77,28.19,5.59,1470000000.0,17.36,1470000000.0,5850000000.0,4.80,1.79,3.58,9.85,3.58,487730000.0,1470000000.0,,1.59,7.30,103.20,2.52,2.52,3960000000.0,2.93,13.66,330320000.0,1470000000.0,4.16,83.07,,3.8,3.44,2140000.0,
,,gww,,,,,,114.19,18.13,1.28,7.52,7.32,12.43,14.74,14460000000.0,202.28,14460000000.0,16719999999.999998,13.93,2.34,1.48,10.16,1.48,4350000000.0,14460000000.0,,14.61,9.70,1.10,5.77,5.77,2410000000.0,2.38,35.24,1110000000.0,14460000000.0,17.39,79.89,,5.61,7.72,2860000.0,
,,hal,,,,,,120.08,11.77,0.66,1.64,5.58,9.33,5.27,15640000000.0,27.20,15640000000.0,27340000000.0,10.09,4.56,1.15,7.05,1.15,2990000000.0,15640000000.0,,1.52,85.30,3.50,1180000000.0,1.34,11440000000.0,2.26,10.88,2040000000.0,15640000000.0,0.29,82.39,,1.76,2.71,26120000.0,
,,har,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,has,,,,,,108.46,46.37,3.08,8.39,6.69,15.64,9.00,14400000000.0,36.94,14400000000.0,15120000000.0,21.69,1.75,3.23,16.58,3.23,2340000000.0,14400000000.0,,2.46,77.70,8.90,1180000000.0,9.31,1860000000.0,2.64,13.60,741470000.0,14400000000.0,8.22,93.59,,6.8,8.52,8189999.999999999,
,,hban,,,,,,10.08,9.93,2.94,1.24,32.43,41.52,1.34,12990000000.0,4.18,12990000000.0,25240000000.0,9.27,1.66,5.71,1.44,5.71,4260000000.0,12990000000.0,,1.26,2.50,8.00,2360000000.0,2.27,13480000000.0,10.08,10.08,1980000000.0,12990000000.0,0.91,80.30,,3.1,2.87,25360000.0,
,,hcbk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,hcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,hcp,,,,,,97.39,16.77,9.22,2.78,53.61,23.03,1.93,16840000000.0,3.85,16840000000.0,23610000000.0,67.22,31.90,12.93,24.19,12.93,1130000000.0,16840000000.0,,2.04,130520000.00000001,4.70,130520000.00000001,0.27,6450000000.0,1.74,12.33,789600000.0,16840000000.0,0.22,96.97,,11.22,5.91,24860000.0,
,,hd,,,,,,1.04,20.20,2.01,2.37,10.24,14.59,20.36,220770000000.0,97.52,220770000000.0,260040000000.00003,18.24,2.25,2.37,14.32,2.37,37160000000.0,220770000000.0,,9.93,4.50,5.70,1880000000.0,1.71,34200000000.000004,1.04,1.95,13630000000.0,220770000000.0,0.11,72.23,,3.54,0.93,9650000.0,
,,hes,,,,,,71.17,47.92,2.78,1.95,0.31,12.94,2.44,18090000000.0,21.93,18090000000.0,24600000000.0,47.92,12.08,3.78,8.49,3.78,4380000000.0,18090000000.0,,0.17,2210000000.0,8.20,2210000000.0,7.25,7500000000.0,1.58,30.52,2220000000.0,18090000000.0,11.80,92.42,,4.68,6.04,13940000.0,
,,hig,,,,,,32.65,13.00,1.07,1.39,8.36,11.51,2.15,20850000000.0,54.18,20850000000.0,23440000000.0,10.48,1.18,1.20,8.70,1.20,6380000000.0,20850000000.0,,4.43,36.10,6.50,2590000000.0,7.17,4990000000.0,1.80,41.37,2580000000.0,20850000000.0,0.40,93.52,,2.73,1.47,4990000.0,
,,hog,,,,,,393.61,11.71,0.90,2.56,7.99,12.10,3.89,4960000000.0,33.92,4960000000.0,12190000000.0,8.83,1.46,2.22,13.70,2.22,1910000000.0,4960000000.0,,2.70,19.30,4.70,560450000.0,3.62,7520000000.0,1.15,12.34,966290000.0,4960000000.0,0.64,93.94,,8.24,12.18,14810000.0,
,,hon,,,,,,93.34,17.25,3.04,6.57,18.17,19.62,8.05,117360000000.0,52.74,117360000000.0,127980000000.0,18.35,3.00,3.31,14.76,3.31,12760000000.0,117360000000.0,,9.45,21.60,15.30,9940000000.0,13.82,16860000000.0,1.20,24.84,6250000000.0,117360000000.0,0.38,77.10,,2.98,0.86,5830000.0,
,,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,hov,,,,,,8.81,2.63,0.02,0.99,0.66,1.60,1.12,32070000.0,317.79,32070000.0,1870000000.0,4.32,0.02,0.99,55.06,0.99,270870000.0,32070000.0,,2.05,20.88,12.30,20.88,20.88,1690000000.0,8.81,104.45,195730000.0,32070000.0,10.29,35.81,,3.76,15.27,0.00,
,,hp,,,,,,12.01,30.10,1.50,1.05,2.54,8.78,2.57,4280000000.0000005,26.12,4280000000.0000005,4420000000.0,30.10,0.15,1.55,5.55,1.55,841560000.0,4280000000.0000005,,0.69,380520000.0,6.00,380520000.0,3.48,491650000.0,2.86,37.42,832470000.0,4280000000.0000005,3.10,100.75,,5.17,8.58,6710000.0,
,,hpq,,,,,,0.79,7.59,0.48,0.52,6.67,7.23,8.28,28260000000.0,37.47,28260000000.0,30520000000.0,8.19,1.62,0.52,6.28,0.52,10670000000.0,28260000000.0,,2.47,26.10,0.20,3570000000.0,2.37,5050000000.0,0.79,0.99,4200000000.0,28260000000.0,0.23,83.88,,2.33,1.10,17100000.0,
,,hrb,,,,,,279.49,13.47,1.80,10.25,13.65,19.90,11.95,5560000000.0,15.07,5560000000.0,5430000000.0,13.40,1.37,1.75,6.94,1.75,1340000000.0,5560000000.0,,2.04,23.20,2.50,1570000000.0,7.78,1510000000.0,2.16,2.68,606540000.0,5560000000.0,0.44,103.17,,17.9,28.40,42060000.0,
,,hrl,,,,,,4.24,22.73,2.30,3.76,10.38,12.35,9.39,22080000000.0,17.98,22080000000.0,21330000000.0,23.37,3.77,2.22,15.84,2.22,1350000000.0,22080000000.0,,1.82,19.00,0.60,1.21,1.21,4.24,2.14,11.00,1160000000.0,22080000000.0,48.21,45.33,,21.78,14.07,39830000.0,
,,hrs,,,,,,,25.03,200.77,200.77,2250000000.0,2250000000.0,2250000000.0,41880000000.0,2250000000.0,41880000000.0,25.03,200.77,200.77,200.77,200.77,200.77,2250000000.0,41880000000.0,,,,2250000000.0,,,,,,,41880000000.0,2.62,2.62,,2.62,2.62,2.62,
,,hsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,,,,
,,hst,,,,,,58.61,10.59,2.06,1.53,19.75,15.20,4.29,11460000000.0,7.50,11460000000.0,15150000000.0,18.69,0.63,2.73,9.98,2.73,1600000000.0,11460000000.0,,1.48,36.80,2.60,1110000000.0,1.52,4460000000.0,5.91,10.23,1270000000.0,11460000000.0,1.25,101.00,,7.3,6.63,35270000.0,
,,hsy,,,,,,258.38,26.78,4.13,19.37,15.51,21.99,14.20,32439999999.999996,37.45,32439999999.999996,35940000000.0,25.21,3.47,4.58,17.85,4.58,3590000000.0,32439999999.999996,,5.78,37.90,0.90,365960000.0,1.75,4350000000.0,0.88,7.99,1680000000.0,32439999999.999996,0.43,76.36,,3.81,3.20,5160000.0,
,,htz,,,,,,951.87,7.25,0.18,1.07,0.70,6.98,1.72,1740000000.0,106.85,1740000000.0,22370000000.0,7.25,0.11,2.31,25.44,2.31,1550000000.0,1740000000.0,,0.76,2.92,5.10,2.92,2.92,20890000000.0,0.75,11.48,2670000000.0,1740000000.0,0.94,118.36,,5.71,36.28,25570000.0,
,,hum,,,,,,53.70,16.21,0.66,3.38,4.13,5.66,6.81,40080000000.0,445.92,40080000000.0,31630000000.0,15.82,1.27,0.52,8.59,0.52,11030000000.0,40080000000.0,,18.30,387.00,13.90,14770000000.0,109.33,6380000000.0,1.75,87.88,2950000000.0,40080000000.0,0.20,96.41,,1.63,1.31,1750000.0,
,,ibm,,,,,,440.51,13.62,1.50,6.63,11.22,15.69,5.53,116900000000.0,86.79,116900000000.0,150970000000.0,9.83,4.68,1.94,8.77,1.94,36940000000.0,116900000000.0,,9.69,3.90,4.20,46280000000.0,52.24,78310000000.0,1.83,19.92,16050000000.0,116900000000.0,0.11,57.50,,4.81,1.97,15130000.0,
,,ice,,,,,,47.33,25.65,10.02,2.97,39.93,52.38,1.91,50790000000.0,8.94,50790000000.0,57440000000.0,21.80,2.71,11.33,18.43,11.33,4970000000.0,50790000000.0,,3.53,3.70,4.20,1.49,1.49,8150000000.0,1.00,30.51,2680000000.0,50790000000.0,93.23,0.00,,3.21,1.08,4650000.0,
,,iff,,,,,,76.31,33.17,2.51,1.91,7.51,16.27,5.32,11830000000.0,45.34,11830000000.0,17350000000.0,16.54,4.80,3.68,16.85,3.68,1690000000.0,11830000000.0,,3.34,37.50,40.40,426720000.0,4830000000.0,4830000000.0,2.60,58.06,567320000.0,11830000000.0,0.45,86.13,,19.76,16.54,11320000.0,
,,igt,,,,,,320.89,8.15,0.49,0.91,3.28,16.23,3.46,2360000000.0,23.49,2360000000.0,10370000000.0,8.15,0.37,2.16,7.29,2.16,1890000000.0,2360000000.0,,0.78,97.00,2.70,400930000.0,1.96,8359999999.999999,0.83,12.75,480230000.0,2360000000.0,51.53,51.88,,4.26,7.50,7960000.0,
,,intc,,,,,,39.25,10.69,2.90,2.72,28.05,31.93,10.94,203940000000.0,15.57,203940000000.0,220680000000.0,10.34,1.43,3.13,6.81,3.13,43740000000.0,203940000000.0,,4.30,16.50,2.70,11940000000.0,2.7,29420000000.0,1.48,16.92,28280000000.0,203940000000.0,0.05,68.80,,3.23,1.41,55920000.0,
,,intu,,,,,,11.01,49.32,10.62,17.21,21.92,26.45,17.16,70020000000.0,25.46,70020000000.0,67780000000.0,35.82,2.43,10.28,34.73,10.28,1950000000.0,70020000000.0,,5.48,16.20,12.40,3350000000.0,12.91,11.01,1.86,15.69,2410000000.0,70020000000.0,4.05,90.05,,3.42,1.65,3050000.0,
,,ip,,,,,,148.53,9.80,0.65,2.03,6.88,10.61,4.51,15120000000.0,57.68,15120000000.0,25510000000.0,9.34,4.84,1.10,6.78,1.10,7750000000.0,15120000000.0,,3.93,27.90,2.80,11140000000.0,11140000000.0,11140000000.0,1.46,19.00,3560000000.0,15120000000.0,0.32,83.47,,4.02,3.28,10510000.0,
,,ipg,,,,,,207.63,11.96,0.91,3.16,7.69,13.00,4.75,7680000000.0,21.97,7680000000.0,13330000000.0,9.82,1.70,1.58,9.84,1.58,1740000000.0,7680000000.0,,1.66,16.30,9.10,1.59,1.59,5500000000.0,0.97,6.27,1320000000.0,7680000000.0,0.68,105.07,,6.59,7.74,22310000.0,
,,ir,,,,,,88.05,20.23,1.76,3.95,8.89,12.90,6.62,28210000000.0,65.72,28210000000.0,34520000000.0,16.45,1.62,2.15,14.37,2.15,4890000000.0,28210000000.0,,5.77,1.80,3.90,875600000.0,3.62,6320000000.0,1.23,29.54,1420000000.0,28210000000.0,0.39,84.30,,1.8,1.02,2650000.0,
