Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month),Status
2006-08-14 13:24:31,1155554671,de,26.71,73.38,1268.21,12.48,60.89999999999999,2.522,10.39,0.73,2.15,7.17,9.47,4.02,19.21,93.737,16250000000.0,32780000000.0,,1.27,1.47,11.825,1.47,6770000000.0,11.825,1370000000.0,6.65,23.30,1.90,2530000000.0,10.773,19060000000.0,2.294,32.127998,574200000.0,2.39,0.14,80.60,6450000.0,3.4,2.70,5790000.0,1
2007-04-04 17:06:11,1175699171,de,42.17,57.17,1439.37,-4.87,62.04,2.59,14.72,1.08,3.20,7.58,10.38,4.53,20.31,96.749,24250000000.0,41360000000.0,,1.56,1.85,13.121,1.85,6660000000.0,13.121,1470000000.0,7.26,1.20,5.30,2480000000.0,10.929,19620000000.0,2.059,33.374001,1250000000.0,2.43,0.04,82.00,4870000.0,1.6,2.10,4680000.0,1
2007-04-28 09:57:28,1177747048,de,44.8,58.44,1495.42,-7.13,65.57,2.59,15.45,1.15,3.40,7.58,10.38,4.53,20.31,96.749,25460000000.0,42600000000.0,,1.69,1.90,13.516,1.90,6660000000.0,13.516,1470000000.0,7.26,1.20,5.30,2480000000.0,10.929,19620000000.0,2.059,33.374001,1250000000.0,2.43,0.04,82.20,3280000.0,1.2,1.40,4870000.0,1
2007-05-28 15:33:30,1180359210,de,45.1,41.4,1515.73,-8.6,50.0,2.649,16.80,1.12,3.20,6.94,10.75,4.50,20.29,99.112,25750000000.0,43380000000.0,,1.67,1.91,13.175,1.91,6660000000.0,13.175,1570000000.0,6.81,16.30,4.90,3450000000.0,15.344,21090000000.0,2.004,35.375999,2210000000.0,2.24,0.04,81.30,3280000.0,1.2,1.40,4870000.0,1
2007-06-09 18:38:29,1181407109,de,46.34,42.77,1517.38,-7.47,50.24,2.649,17.04,1.13,3.23,6.94,10.68,4.47,20.29,99.112,26100000000.0,43740000000.0,,1.83,1.93,13.352,1.93,6660000000.0,13.352,1570000000.0,6.81,16.30,4.90,3450000000.0,15.345,21090000000.0,2.004,35.375999,2210000000.0,2.3,0.04,80.40,4130000.0,1.9,1.80,3280000.0,1
2007-06-29 14:25:13,1183119913,de,47.76,22.99,1503.35,-12.07,35.06,2.649,17.82,1.18,3.37,6.94,10.68,4.47,20.29,99.112,27300000000.0,44490000000.0,,2.17,1.96,13.582,1.96,6660000000.0,13.582,1570000000.0,6.81,16.30,4.90,3450000000.0,15.345,21090000000.0,2.004,35.375999,2210000000.0,2.3,0.04,80.80,3190000.0,1.40,1.40,4130000.0,1
2007-12-25 17:31:28,1198600288,de,,,,,,3.042,22.89,0.97,3.11,7.56,11.11,4.56,24.88,53.611,21660000000.0,58570000000.0,,2.04,2.43,17.127,2.43,6660000000.0,17.127,1820000000.0,4.00,52.20,20.00,3490000000.0,7.934,21770000000.0,1.784,28.924999,2760000000.0,1.32,0.08,80.70,5120000.0,1.1,1.20,5560000.0,0
2008-03-18 22:07:48,1205874468,de,66.41,-62.04,1330.74,-40.31,-21.729999999999997,3.098,18.98,1.42,5.02,7.85,11.43,4.91,26.72,55.848,35810000000.0,54930000000.0,,1.37,2.21,15.26,2.21,7830000000.0,15.26,1950000000.0,4.327,54.60,17.50,2200000000.0,5.052,21810000000.0,1.804,16.142,2620000000.0,1.25,0.07,81.00,6110000.0,1.1,1.40,5710000.0,0
2008-03-27 21:45:01,1206650701,de,63.2,-54.6,1325.76,-38.45,-16.15,3.098,18.29,1.41,4.99,7.85,11.43,4.91,26.72,55.848,34510000000.0,54840000000.0,,1.37,2.21,15.234,2.21,7830000000.0,15.234,1950000000.0,4.33,54.60,17.50,2200000000.0,5.052,21810000000.0,1.804,16.142,2620000000.0,1.25,0.07,81.00,6110000.0,1.1,1.40,5710000.0,0
2008-12-21 07:18:28,1229840308,de,31.16,47.88,885.28,25.84,22.040000000000003,3.441,8.37,0.57,2.50,7.22,10.99,5.05,29.99,65.965,16629999999.999998,37270000000.0,,0.96,1.31,10.221,1.31,7830000000.0,10.221,2049999999.9999998,4.71,18.30,20.50,1830000000.0,4.342,22480000000.0,1.865,15.469,1950000000.0,1.5,0.06,75.10,6720000.0,1.60,1.60,5800000.0,1
2009-11-28 10:08:25,1259399305,de,44.52,,,,,N/A,15.43,0.90,3.06,5.73,8.01,3.03,19.27,59.536,44700000000.0,44700000000.0,,2.22,1.78,17.663,1.78,8860000000.0,17.663,1440000000.0,3.39,27.00,24.00,2210000000.0,5.23,24770000000.0,2.156,17.552,1490000000.0,1.57,0.14,74.60,10000000.0,1.7,2.40,11610000.0,0
2011-09-28 16:24:30,1317219870,de,58.05,24.55,1151.0601,25.72,-1.1699999999999982,347.79,11.41,0.93,3.80,8.46,13.48,5.80,37.98,72.72,51610000000.0,51610000000.0,9.60,0.86,1.69,10.90,1.69,8610000000.0,10.90,2590000000.0,6.08,15.40,22.50,3370000000.0,8.14,26220000000.0,2.04,18.19,51610000000.0,1.60,0.07,72.30,13370000.0,2.30,3.20,12860000.0,0
2011-11-09 15:30:18,1320849018,de,62.67,17.47,1229.1,12.07,5.399999999999999,347.79,12.20,1.02,4.16,8.46,13.48,5.80,37.98,72.72,54160000000.0,54160000000.0,10.56,0.94,1.77,11.44,1.77,8610000000.0,11.44,2590000000.0,6.08,15.40,22.50,3370000000.0,8.14,26220000000.0,2.04,18.19,54160000000.0,1.58,0.07,72.30,10460000.0,1.80,2.50,10720000.0,1
2013-04-25 03:06:17,1366851977,de,76.62,10.86,1585.16,17.55,-6.690000000000001,436.23,10.64,0.90,4.41,8.64,13.46,5.97,44.68,93.62,60990000000.0,60990000000.0,9.60,0.96,1.66,10.18,1.66,11150000000.0,10.18,3180000000.0,8.00,21.90,9.70,4179999999.9999995,10.72,32650000000.0,2.37,19.21,1150000000.0,1.35,7.18,65.40,9720000.0,3.20,2.50,9760000.0,0
2003-10-09 00:15:24,1065651324,dell,35.27,2.1,1038.73,8.03,-5.93,0.092,38.67,2.36,16.41,6.24,8.45,15.58,48.30,14.558,89060000000.0,85600000000.0,29.08,1.87,2.24,24.8,2.24,6350000000.0,24.8,2380000000.0,,70.30,13.60,5120000000.0,,506000000.0,1.037,2.14,,1.704,10.72,59.92,39760000.0,2.317,1.74,43990000.0,0
2004-02-28 11:05:01,1077962701,dell,33.3,20.75,1143.67,4.94,15.809999999999999,0.08,32.33,2.06,13.56,6.38,8.55,15.53,47.89,15.823,83600000000.0,80620000000.0,22.36,1.52,1.95,21.18,1.95,6350000000.0,21.18,2640000000.0,1.01,70.30,13.60,5150000000.0,2.01,505000000.0,0.976,2.456,3750000000.0,1.681,10.72,62.70,31860000.0,2.051,1.39,31600000.0,1
2004-06-20 05:35:24,1087702524,dell,34.76,16.37,1132.05,7.42,8.950000000000001,0.083,32.75,2.02,14.39,6.39,8.51,15.54,48.15,16.623,87830000000.0,83080000000.0,23.36,1.46,1.91,20.83,1.91,7550000000.0,20.83,2780000000.0,1.063,24.60,17.10,5260000000.0,2.08,505000000.0,0.987,2.416,3860000000.0,1.64,10.70,63.44,39920000.0,2.246,1.77,35740000.0,1
2004-08-11 14:26:08,1092227168,dell,33.57,17.9,1075.79,15.06,2.839999999999998,0.083,31.15,1.99,14.21,6.39,8.51,15.54,48.15,16.623,83540000000.0,81840000000.0,21.93,1.33,1.88,20.52,1.88,7550000000.0,20.52,2780000000.0,1.063,24.60,17.10,5260000000.0,2.08,505000000.0,0.987,2.416,3860000000.0,1.671,10.70,63.90,30240000.0,2.055,1.34,30780000.0,0
2004-11-02 15:56:03,1099407363,dell,35.62,-17.63,1130.5601,7.45,-25.08,0.081,31.41,1.93,14.19,6.51,8.52,15.79,49.31,17.444,89080000000.0,82500000000.0,23.32,1.35,1.82,19.77,1.82,7550000000.0,19.77,2960000000.0,1.136,24.60,17.10,5530000000.0,2.22,505000000.0,1.027,2.471,3820000000.0,1.656,10.69,64.60,33549999.999999996,2.761,1.50,38060000.0,0
2005-01-10 09:28:13,1105345693,dell,40.97,-23.48,1190.25,8.35,-31.83,0.086,33.21,2.11,16.96,6.61,8.56,15.92,51.48,18.302,99840000000.0,92860000000.0,25.60,1.35,1.96,21.26,1.96,7550000000.0,21.26,3120000000.0,1.21,24.60,17.10,7490000000.0,3.02,505000000.0,1.112,2.369,4550000000.0,1.704,9.62,64.28,34960000.0,2.394,1.56,37420000.0,0
2005-02-04 07:03:51,1107497031,dell,41.51,-28.31,1203.03,6.6,-34.91,0.086,34.02,2.18,17.50,6.61,8.56,15.92,51.48,18.302,102280000000.0,95990000000.0,26.22,1.39,2.03,21.98,2.03,7550000000.0,21.98,3120000000.0,1.21,24.60,17.10,7490000000.0,3.02,505000000.0,1.112,2.369,4550000000.0,1.704,9.62,63.61,28130000.0,2.381,1.25,34960000.0,0
2005-04-03 17:21:54,1112541714,dell,38.42,-22.62,1180.59,9.93,-32.55,0.078,32.09,1.92,14.72,6.18,8.65,14.74,49.15,19.172,93520000000.0,84210000000.0,20.23,1.02,1.71,18.36,1.71,9020000000.0,18.36,3040000000.0,1.19,15.00,18.70,9810000000.0,3.99,505000000.0,1.195,2.61,5310000000.0,1.634,9.61,65.60,32580000.0,1.944,1.47,26700000.0,0
2005-05-15 08:18:53,1116137933,dell,36.61,-33.49,1159.36,11.66,-45.150000000000006,0.09,30.87,1.76,15.99,6.36,8.74,15.23,53.56,20.044,96710000000.0,87380000000.0,20.92,1.00,1.71,18.18,1.71,9020000000.0,18.18,3250000000.0,1.27,15.00,18.70,9840000000.0,504000000.0,504000000.0,1.185,2.29,5310000000.0,1.511,9.61,65.93,27870000.0,1.746,1.25,32580000.0,0
2005-05-26 18:27:07,1117124827,dell,40.4,-38.59,1197.62,6.89,-45.480000000000004,0.09,31.72,1.94,17.57,6.36,8.74,15.23,53.56,20.044,99370000000.0,89590000000.0,21.27,1.09,1.75,18.64,1.75,9020000000.0,18.64,3250000000.0,1.27,15.00,18.70,9840000000.0,504000000.0,504000000.0,1.185,2.29,5310000000.0,1.511,9.61,65.66,25900000.0,1.301,1.17,27870000.0,0
2005-09-06 01:13:15,1125961995,dell,35.53,-37.8,1233.39,5.42,-43.22,0.091,25.48,1.61,15.53,6.57,8.77,13.60,59.18,21.426,84690000000.0,76150000000.0,,0.93,1.44,15.26,1.44,9020000000.0,15.26,3470000000.0,1.37,27.70,14.70,9050000000.0,3.736,504000000.0,1.169,2.256,5710000000.0,N/A,9.75,65.50,34430000.0,3.2,1.60,29480000.0,0
2005-12-19 03:49:32,1134960572,dell,31.9,-18.09,1259.92,13.15,-31.240000000000002,0.133,25.17,1.43,16.24,5.96,8.11,12.50,60.31,22.219,76610000000.0,67970000000.0,,1.20,1.25,14.252,1.25,9020000000.0,14.252,3230000000.0,1.29,28.40,11.30,9280000000.0,3.943,643000000.0,1.152,2.025,5080000000.0,N/A,10.03,65.50,30970000.0,1.3,1.50,30240000.0,0
2006-02-19 10:32:35,1140341555,dell,31.96,-23.69,1289.38,12.89,-36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006-02-20 14:50:21,1140443421,dell,30.38,-19.26,1287.24,13.4,-32.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006-02-28 04:48:39,1141098519,dell,29.0,-21.21,1280.66,9.85,-31.060000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006-04-22 19:54:41,1145728481,dell,28.61,-12.83,1309.9301,12.28,-25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006-04-23 16:34:07,1145802847,dell,28.24,-12.04,1311.46,12.92,-24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2006-04-27 22:50:38,1146171038,dell,25.94,-2.74,1309.72,14.08,-16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2007-04-10 15:01:53,1176210113,dell,23.91,-21.83,1448.39,-6.48,-15.349999999999998,N/A,18.43,0.91,N/A,5.10,6.85,,,25.351,52760000000.0,52870000000.0,,1.28,0.91,11.946,0.91,9950000000.0,11.946,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,,N/A,1.5,9.56,66.90,30820000.0,1.4,1.50,29800000.0,0
2007-05-16 15:05:39,1179320739,dell,25.92,-20.41,1514.14,-5.98,-14.43,N/A,19.77,0.95,N/A,5.10,6.85,,,25.351,56620000000.0,55010000000.0,,1.38,0.95,12.43,0.95,9950000000.0,12.43,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,,N/A,1.73,9.56,66.40,32540000.0,1.7,1.60,30820000.0,0
2007-05-16 21:18:35,1179343115,dell,25.92,-20.41,1514.14,-5.98,-14.43,N/A,20.19,0.95,N/A,5.10,6.85,,,25.351,57800000000.0,55010000000.0,,1.35,0.95,12.43,0.95,9950000000.0,12.43,2950000000.0,1.28,33.50,5.10,N/A,N/A,N/A,N/A,,N/A,1.73,9.56,66.40,32540000.0,1.7,1.60,30820000.0,0
2007-06-18 09:57:35,1182153455,dell,27.85,-13.29,1531.05,-11.76,-1.5299999999999994,N/A,N/A,N/A,N/A,,,,,N/A,62130000000.0,62130000000.0,,1.45,N/A,N/A,N/A,9950000000.0,N/A,N/A,N/A,0.40,2.90,N/A,N/A,N/A,N/A,,N/A,1.78,9.56,67.80,32500000.0,1.60,1.60,32540000.0,0
2007-10-26 10:46:36,1193388396,dell,28.98,-58.66,1535.28,-41.59,-17.069999999999993,N/A,N/A,N/A,N/A,,,,,N/A,62430000000.0,62430000000.0,,1.63,N/A,N/A,N/A,9950000000.0,N/A,N/A,N/A,46.00,4.80,N/A,N/A,N/A,N/A,,N/A,1.53,9.59,68.20,31420000.0,1.8,1.50,27500000.0,0
2008-01-23 13:51:38,1201092698,dell,20.21,-50.62,1338.6,-38.18,-12.439999999999998,0.096,15.28,0.76,6.60,5.02,5.97,8.11,58.50,26.676,45380000000.0,33430000000.0,,1.15,0.56,8.133,0.56,9520000000.0,8.133,2990000000.0,1.33,27.50,8.50,12610000000.0,5.625,658000000.0,1.349,3.068,3970000000.0,1.65,15.45,64.00,34710000.0,0.9,1.70,35290000.0,0
2008-10-28 20:23:34,1225221814,dell,13.15,10.95,940.51,10.86,0.08999999999999986,0.697,9.83,0.36,8.15,4.43,5.58,7.92,65.02,30.379,25770000000.0,15950000000.0,,0.71,0.25,3.715,0.25,11670000000.0,3.715,2850000000.0,1.34,17.40,11.20,9030000000.0,4.609,1970000000.0,1.197,1.44,3450000000.0,1.38,11.74,72.10,33790000.0,0.7,2.00,51970000.0,0
2008-11-01 10:46:17,1225532777,dell,12.13,23.08,930.09,14.62,8.459999999999999,0.697,9.12,0.37,8.51,4.43,5.58,7.92,65.02,30.379,23910000000.0,16850000000.000002,,0.74,0.26,3.925,0.26,11670000000.0,3.925,2850000000.0,1.34,17.40,11.20,9030000000.0,4.609,1970000000.0,1.197,1.44,3450000000.0,1.38,11.74,72.10,39950000.0,1.2,2.30,33790000.0,1
2008-12-18 00:49:57,1229557797,dell,11.36,20.95,885.28,24.53,-3.580000000000002,0.509,8.53,0.36,5.51,4.41,5.77,7.89,51.00,31.195,22710000000.0,16469999999.999998,,0.79,0.26,3.716,0.26,11670000000.0,3.716,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.43,11.82,69.00,44200000.0,1.1,2.60,45250000.0,0
2008-12-22 20:36:53,1229974613,dell,10.96,28.74,871.63,28.27,0.46999999999999886,0.509,7.90,0.34,5.18,4.41,5.77,7.89,51.00,31.195,21040000000.0,15110000000.0,,0.75,0.24,3.409,0.24,11670000000.0,3.409,2810000000.0,1.369,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.43,11.82,69.00,44200000.0,1.1,2.60,45250000.0,0
2009-02-16 11:14:50,1234779290,dell,9.12,55.04,826.84,32.42,22.619999999999997,N/A,6.66,0.28,4.29,4.41,5.77,7.89,51.00,31.195,17730000000.0,11280000000.0,,0.82,0.18,2.545,0.18,11670000000.0,2.545,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.37,19.36,60.90,53390000.0,2.2,3.20,60530000.0,1
2009-02-17 18:29:20,1234891760,dell,8.88,58.9,789.17,39.32,19.58,N/A,6.56,0.28,4.26,4.41,5.77,7.89,51.00,31.195,17460000000.0,11280000000.0,,0.82,0.18,2.545,0.18,11670000000.0,2.545,2810000000.0,1.37,5.10,3.10,8570000000.0,4.408,2120000000.0,1.311,2.139,2360000000.0,1.37,19.36,60.90,53390000.0,2.2,3.20,60530000.0,1
2011-04-25 23:51:19,1303768279,dell,15.38,5.2,1335.25,2.75,2.45,77.26,11.39,0.47,3.77,4.29,5.80,6.17,39.31,31.63,20750000000.0,20750000000.0,8.74,1.95,0.34,4.58,0.34,11400000000.0,4.58,2640000000.0,1.35,177.50,5.30,14360000000.0,7.53,6000000000.0,1.49,4.05,20750000000.0,1.36,12.13,71.00,61170000.0,2.70,3.60,56390000.0,0
2011-09-03 05:04:33,1315019073,dell,14.87,-28.18,1218.89,14.82,-43.0,92.90,7.61,0.43,3.23,5.80,7.61,7.51,49.45,32.38,19430000000.0,19430000000.0,7.27,1.14,0.32,3.46,0.32,11400000000.0,3.46,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,19430000000.0,1.44,12.13,71.00,72120000.0,2.60,4.40,77670000.0,0
2011-11-02 23:39:05,1320273545,dell,15.45,-39.61,1237.9,15.32,-54.93,92.90,8.25,0.45,3.33,5.80,7.61,7.51,49.45,32.38,20220000000.0,20220000000.0,7.84,1.19,0.33,3.60,0.33,11400000000.0,3.60,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,20220000000.0,1.26,12.13,71.00,60640000.0,2.40,N/A,78810000.0,0
2011-11-16 02:52:38,1321408358,dell,15.13,-36.81,1236.91,9.41,-46.22,92.90,8.35,0.45,3.37,5.80,7.61,7.51,49.45,32.38,20560000000.0,20560000000.0,7.97,1.09,0.33,3.67,0.33,11400000000.0,3.67,3580000000.0,1.87,63.30,0.80,15130000000.0,8.29,7740000000.0,1.47,4.55,20560000000.0,1.26,12.13,71.00,55640000.0,2.10,N/A,60640000.0,0
2012-01-02 19:28:59,1325528939,dell,14.63,,,,,95.42,7.53,0.43,3.06,5.92,7.80,7.60,47.23,32.90,20710000000.0,20710000000.0,7.28,1.42,0.34,3.62,0.34,11400000000.0,3.62,3660000000.0,1.94,8.60,0.20,13840000000.0,7.70,8270000000.0,1.40,4.83,5170000000.0,1.26,12.13,71.00,68380000.0,3.30,4.20,67980000.0,0
2012-01-20 12:13:36,1327058016,dell,16.67,-24.36,1315.38,11.95,-36.31,95.42,8.53,0.48,3.43,5.92,7.80,7.60,47.23,32.90,24200000000.0,24200000000.0,8.24,1.53,0.39,4.23,0.39,11400000000.0,4.23,3660000000.0,1.94,8.60,0.20,13840000000.0,7.70,8270000000.0,1.40,4.83,5170000000.0,1.26,13.68,72.10,65840000.0,4.10,4.10,68380000.0,0
2012-03-07 02:46:05,1331084765,dell,17.0,-16.35,1352.63,14.17,-30.520000000000003,103.78,8.94,0.49,3.41,5.63,7.22,6.74,41.86,33.77,24860000000.0,24860000000.0,7.71,1.31,0.40,4.59,0.40,11400000000.0,4.59,3490000000.0,1.88,17.60,2.20,14820000000.0,8.33,9250000000.0,1.34,5.01,5530000000.0,1.39,13.68,72.10,69520000.0,4.00,4.30,69660000.0,0
2012-05-21 23:59:41,1337637581,dell,14.97,-10.55,1315.99,26.84,-37.39,103.78,7.96,0.42,2.91,5.63,7.22,6.74,41.86,33.77,20410000000.0,20410000000.0,6.77,0.93,0.33,3.77,0.33,13810000000.0,3.77,3490000000.0,1.88,17.60,2.20,14820000000.0,8.41,9250000000.0,1.34,5.06,5530000000.0,1.27,13.68,72.10,65250000.0,4.50,N/A,67390000.0,0
2012-05-22 01:27:35,1337642855,dell,15.08,-11.34,1316.63,25.73,-37.07,103.78,7.96,0.42,2.91,5.63,7.22,6.74,41.86,33.77,20410000000.0,20410000000.0,6.77,0.93,0.33,3.77,0.33,13810000000.0,3.77,3490000000.0,1.88,17.60,2.20,14820000000.0,8.41,9250000000.0,1.34,5.06,5530000000.0,1.27,13.68,72.10,65250000.0,4.50,N/A,67390000.0,0
2012-07-08 03:11:27,1341709887,dell,12.63,6.41,1367.58,19.95,-13.54,96.20,7.17,0.36,2.38,5.18,6.66,6.16,35.90,34.14,17250000000.0,17250000000.0,6.19,1.06,0.28,3.41,0.28,13810000000.0,3.41,3180000000.0,1.75,32.80,4.00,13720000000.0,7.84,9000000000.0,1.35,5.31,4920000000.0,1.48,13.96,71.10,57890000.0,2.30,4.40,65300000.0,0
2012-09-12 00:35:30,1347402930,dell,10.64,30.17,1436.5601,17.18,12.990000000000002,86.68,6.33,0.31,1.89,5.01,6.38,5.61,33.45,34.01,14960000000.0,14960000000.0,5.91,1.24,0.25,3.07,0.25,13810000000.0,3.07,3020000000.0,1.68,17.80,7.50,11890000000.0,6.86,8449999999.999999,1.32,5.62,3190000000.0,1.52,13.96,71.10,45050000.0,2.70,3.50,44030000.0,1
2012-11-14 11:48:19,1352890099,dell,9.58,,1355.49,32.1,,86.68,5.60,0.27,1.67,5.01,6.38,5.61,33.45,34.01,12860000000.0,12860000000.0,5.37,0.96,0.21,2.64,0.21,13810000000.0,2.64,3020000000.0,1.68,17.80,7.50,11890000000.0,6.86,8449999999.999999,1.32,5.62,3190000000.0,1.53,14.28,70.40,51710000.0,2.80,4.00,48530000.0,0
2012-11-19 08:07:25,1353308845,dell,9.13,,1386.89,28.91,,88.59,6.03,0.26,1.51,4.44,5.65,4.74,27.63,33.46,13130000000.0,13130000000.0,5.06,0.97,0.22,2.99,0.22,13810000000.0,2.99,2610000000.0,1.47,46.80,10.70,11270000000.0,6.50,9030000000.0,1.18,5.87,3680000000.0,1.53,14.28,70.40,51710000.0,2.80,4.00,48530000.0,0
2013-01-29 21:41:13,1359492073,dell,13.25,,1507.84,17.67,,88.68,9.02,0.39,2.22,4.44,5.74,4.81,27.63,33.46,20430000000.0,20430000000.0,7.98,0.88,0.35,4.60,0.35,13810000000.0,4.60,2610000000.0,1.47,46.80,10.70,11270000000.0,6.49,9040000000.0,1.18,5.86,3680000000.0,1.59,14.28,70.40,57370000.0,1.90,4.40,61350000.0,0
2013-04-22 02:21:04,1366590064,dell,13.24,136.4,1562.5,20.29,116.11000000000001,84.90,9.93,0.43,2.27,4.17,5.41,4.18,24.18,32.63,19720000000.0,19720000000.0,8.07,0.93,0.35,4.67,0.35,12190000000.0,4.67,2370000000.0,1.35,30.60,10.70,12780000000.0,7.31,9080000000.0,1.19,6.15,3280000000.0,1.68,21.23,61.10,29620000.0,1.20,2.30,38470000.0,1
2013-05-11 13:16:20,1368270980,dell,13.23,,1632.6899,14.88,,84.90,9.96,0.41,2.17,4.17,5.41,4.18,24.18,32.63,19560000000.0,19560000000.0,8.15,0.90,0.34,4.63,0.34,12190000000.0,4.63,2370000000.0,1.35,30.60,10.70,12780000000.0,7.31,9080000000.0,1.19,6.15,3280000000.0,1.66,21.23,61.10,24090000.0,1.20,1.80,29620000.0,0
2003-10-27 03:10:41,1067220641,df,38.41,-3.33,1031.13,7.75,-11.08,1.195,15.92,0.53,2.01,3.28,7.76,4.27,15.90,53.916,4660000000.0,7410000000.0,12.91,1.46,0.85,10.84,0.85,2350000000.0,10.84,286160000.0,1.891,59.70,44.30,28000000.0,0.18,2780000000.0,1.105,15.01,,0.176,6.98,84.65,2950000.0,2.72,2.05,2860000.0,0
2004-07-17 18:38:03,1090082283,df,46.77,-1.84,1111.47,10.35,-12.19,1.136,16.21,0.60,2.14,3.81,8.02,5.26,15.51,58.775,5770000000.0,8780000000.0,14.68,1.63,0.92,11.46,0.92,2380000000.0,11.46,361730000.0,2.264,102.80,2.10,27120000.0,0.17,3040000000.0,1.237,17.030001,548370000.0,0.028,7.01,80.05,2680000.0,4.088,1.84,2860000.0,0
2004-09-29 18:04:26,1096473866,df,38.37,28.15,1114.8,10.13,18.019999999999996,1.122,13.72,0.47,1.70,3.52,7.40,5.01,13.87,62.115,4750000000.0,7830000000.0,13.55,1.57,0.78,10.42,0.78,2380000000.0,10.42,355020000.0,2.191,102.80,2.10,29620000.0,0.19,3120000000.0,1.217,17.618999,430130000.0,0.027,6.99,80.08,2490000.0,3.693,1.70,2840000.0,1
2004-11-24 20:36:58,1101325018,df,40.72,21.1,1181.76,6.18,14.920000000000002,1.287,19.01,0.45,1.85,2.59,5.84,3.75,10.46,64.884,4760000000.0,8060000000.000001,14.26,1.74,0.76,12.96,0.76,2380000000.0,12.96,273050000.0,1.681,102.80,2.10,11700000.0,0.08,3330000000.0,1.482,17.191,451610000.0,0.011,7.00,78.34,2180000.0,1.857,1.57,2820000.0,1
2005-01-26 18:47:14,1106761634,df,42.6,12.7,1174.0699,8.5,4.199999999999999,1.287,19.73,0.47,1.93,2.59,5.84,3.75,10.46,64.884,4940000000.0,8260000000.0,14.81,1.83,0.78,13.28,0.78,2380000000.0,13.28,273050000.0,1.681,102.80,2.10,11700000.0,0.08,3330000000.0,1.482,17.191,451610000.0,0.005,1.50,77.90,2180000.0,3.465,1.49,1940000.0,0
2005-02-16 16:36:10,1108568170,df,44.14,9.47,1210.34,6.53,2.9400000000000004,1.171,19.46,0.48,1.96,2.64,5.86,3.81,10.78,67.329,5180000000.0,8289999999.999999,14.30,1.73,0.77,12.97,0.77,2380000000.0,12.97,285370000.0,1.79,102.80,2.10,27570000.0,0.19,3120000000.0,1.443,17.832001,451610000.0,0.006,1.50,77.70,2180000.0,3.465,1.49,1950000.0,0
2006-06-23 01:25:51,1151018751,df,46.43,26.23,1244.5,21.56,4.670000000000002,1.746,17.12,0.46,2.45,3.03,6.20,5.54,11.58,73.671,4950000000.0,8310000000.000001,,1.82,0.79,9.469,0.79,2590000000.0,9.469,274130000.0,2.12,14.10,1.20,28340000.0,0.208,3470000000.0,1.394,14.606,384270000.0,0.58,3.28,81.10,1860000.0,1.8,1.40,1650000.0,0
2006-12-06 02:25:55,1165368355,df,55.18,-12.83,1412.9,6.68,-19.509999999999998,1.591,25.90,0.56,2.93,2.27,6.55,6.21,14.05,77.146,5810000000.0,8950000000.0,,2.18,0.86,9.782,0.86,2590000000.0,9.782,289560000.0,1.68,28.80,2.00,43070000.0,0.322,3180000000.0,1.011,14.846,509940000.0,0.94,3.34,80.70,1880000.0,1.6,1.50,1720000.0,0
2007-02-21 19:30:50,1172082650,df,58.61,-24.71,1457.63,-7.9,-16.810000000000002,1.591,27.46,0.61,3.43,2.27,6.55,6.21,14.05,77.146,6160000000.0,9030000000.0,,1.87,0.86,9.868,0.86,2590000000.0,9.868,289560000.0,1.68,28.80,2.00,43070000.0,0.322,3180000000.0,1.011,13.459,509940000.0,1.14,,79.30,1870000.0,2.8,1.50,2170000.0,0
